Date,WUSTL,AirNow,MERRA-2
2020-04-07,29.200000762939453,49.65,31.445740233948527
2020-04-08,29.36666742960612,52.212500000000006,38.70400249184058
2020-04-09,29.533334096272785,71.83333333333333,65.58785621280094
2020-04-10,29.700000762939453,121.30833333333334,50.80189175998839
2020-04-11,29.86666742960612,40.12608695652174,42.26660301753782
2020-04-12,30.033334096272785,41.516666666666666,34.691607275760816
2020-04-13,30.200000762939453,50.90555555555555,51.212801110978035
2020-04-14,30.36666742960612,49.55416666666667,60.81913781486037
2020-04-15,30.533334096272785,59.5,83.07614720592937
2020-04-16,30.700000762939453,77.71249999999999,52.20073973077888
2020-04-17,30.86666742960612,69.79583333333333,51.669246659002965
2020-04-18,31.033334096272785,93.60000000000001,75.34487664884182
2020-04-19,31.200000762939453,199.82500000000002,74.97811225221085
2020-04-20,31.36666742960612,305.5083333333333,52.37437434857384
2020-04-21,31.533334096272785,139.19583333333333,78.40327427288685
2020-04-22,31.700000762939453,109.58333333333333,88.30321647224082
2020-04-23,31.86666742960612,112.325,92.50013377481991
2020-04-24,32.03333409627279,57.862500000000004,84.65154905934469
2020-04-25,32.20000076293945,59.19583333333333,68.56637426722045
2020-04-26,32.36666742960612,54.56666666666666,41.90826139449655
2020-04-27,32.53333409627279,61.92916666666667,44.4044907510488
2020-04-28,32.70000076293945,80.0625,42.10331603360373
2020-04-29,32.86666742960612,77.27916666666667,59.75979604500026
2020-04-30,33.03333409627279,54.19166666666666,49.75768774784228
2020-05-01,33.20000076293945,45.38095238095238,53.77688054863938
2020-05-02,32.94193624681042,46.76666666666667,56.351023047795934
2020-05-03,32.68387173068139,51.012499999999996,38.847211669690296
2020-05-04,32.42580721455236,55.574999999999996,35.548968924103974
2020-05-05,32.167742698423325,76.34583333333333,44.78832273946409
2020-05-06,31.909678182294293,69.57916666666667,42.808646583125665
2020-05-07,31.65161366616526,57.15416666666667,56.275582949183445
2020-05-08,31.39354915003623,92.98333333333333,68.75988489696283
2020-05-09,31.135484633907197,53.225,56.54110815100921
2020-05-10,30.87742011777816,30.525000000000002,59.8850952826524
2020-05-11,30.61935560164913,46.82916666666667,62.52569377807049
2020-05-12,30.361291085520097,62.199999999999996,61.99329227740691
2020-05-13,30.103226569391065,38.949999999999996,50.88403511877004
2020-05-14,29.845162053262033,33.56666666666666,31.86955517264778
2020-05-15,29.587097537133,41.625,32.35227925557638
2020-05-16,29.32903302100397,39.3375,29.796542122539904
2020-05-17,29.070968504874937,47.12083333333334,29.613524965554916
2020-05-18,28.812903988745905,48.45416666666667,27.194223051196786
2020-05-19,28.554839472616873,47.59166666666667,32.19770050577608
2020-05-20,28.29677495648784,60.873913043478254,30.351432300790293
2020-05-21,28.038710440358805,53.12916666666666,35.38990682727672
2020-05-22,27.780645924229773,64.03750000000001,37.246639550403415
2020-05-23,27.52258140810074,58.550000000000004,25.74080202322193
2020-05-24,27.26451689197171,44.3375,40.119020994211496
2020-05-25,27.006452375842677,62.6875,51.898601682864864
2020-05-26,26.748387859713645,56.90416666666667,50.93499524377876
2020-05-27,26.490323343584613,63.095652173913045,60.92690796322131
2020-05-28,26.23225882745558,47.53333333333333,85.73228527097854
2020-05-29,25.97419431132655,51.65833333333333,63.26589456762122
2020-05-30,25.716129795197517,45.24782608695652,55.3065483188675
2020-05-31,25.458065279068485,32.22083333333333,44.14611431968751
2020-06-01,25.200000762939453,27.79565217391304,48.7421562667123
2020-06-02,24.96666742960612,23.729166666666668,43.90826973121875
2020-06-03,24.733334096272788,26.166666666666668,51.42885868281155
2020-06-04,24.500000762939454,32.770833333333336,36.30274143517909
2020-06-05,24.26666742960612,34.300000000000004,42.446943382401514
2020-06-06,24.033334096272785,23.582608695652173,39.00533762646319
